camera_id,frame,vehicle_id,x1,y1,x2,y2
camera_0002,720,1,143,237,223,282
camera_0002,720,2,632,251,712,296
camera_0002,720,4,853,438,933,483
camera_0002,720,7,667,290,747,335
camera_0002,721,1,134,237,214,282
camera_0002,721,2,625,251,705,296
camera_0002,721,4,847,438,927,483
camera_0002,721,7,659,290,739,335
camera_0002,722,1,125,237,205,282
camera_0002,722,2,618,251,698,296
camera_0002,722,4,841,438,921,483
camera_0002,722,7,652,290,732,335
camera_0002,723,1,115,237,195,282
camera_0002,723,2,611,251,691,296
camera_0002,723,4,835,438,915,483
camera_0002,723,7,645,290,725,335
camera_0002,724,1,106,237,186,282
camera_0002,724,2,605,251,685,296
camera_0002,724,4,829,438,909,483
camera_0002,724,7,637,290,717,335
camera_0002,725,1,97,237,177,282
camera_0002,725,2,598,251,678,296
camera_0002,725,4,823,438,903,483
camera_0002,725,7,630,290,710,335
camera_0002,726,1,87,237,167,282
camera_0002,726,2,591,251,671,296
camera_0002,726,4,817,438,897,483
camera_0002,726,7,623,290,703,335
camera_0002,727,1,78,237,158,282
camera_0002,727,2,584,251,664,296
camera_0002,727,4,811,438,891,483
camera_0002,727,7,615,290,695,335
camera_0002,728,1,69,237,149,282
camera_0002,728,2,577,251,657,296
camera_0002,728,4,805,438,885,483
camera_0002,728,7,608,290,688,335
camera_0002,729,1,59,237,139,282
camera_0002,729,2,570,251,650,296
camera_0002,729,4,799,438,879,483
camera_0002,729,7,601,290,681,335
camera_0002,730,1,50,237,130,282
camera_0002,730,2,563,251,643,296
camera_0002,730,4,793,438,873,483
camera_0002,730,7,594,290,674,335
camera_0002,731,1,41,237,121,282
camera_0002,731,2,556,251,636,296
camera_0002,731,4,787,438,867,483
camera_0002,731,7,586,290,666,335
camera_0002,732,1,31,237,111,282
camera_0002,732,2,549,251,629,296
camera_0002,732,4,781,438,861,483
camera_0002,732,7,579,290,659,335
camera_0002,733,1,22,237,102,282
camera_0002,733,2,542,251,622,296
camera_0002,733,4,775,438,855,483
camera_0002,733,7,572,290,652,335
camera_0002,734,1,13,237,93,282
camera_0002,734,2,535,251,615,296
camera_0002,734,4,769,438,849,483
camera_0002,734,7,564,290,644,335
camera_0002,735,1,3,237,83,282
camera_0002,735,2,528,251,608,296
camera_0002,735,4,763,438,843,483
camera_0002,735,7,557,290,637,335
camera_0002,736,1,-5,237,75,282
camera_0002,736,2,521,251,601,296
camera_0002,736,4,757,438,837,483
camera_0002,736,7,550,290,630,335
camera_0002,737,1,-14,237,66,282
camera_0002,737,2,515,251,595,296
camera_0002,737,4,751,438,831,483
camera_0002,737,7,542,290,622,335
camera_0002,738,1,-24,237,56,282
camera_0002,738,2,508,251,588,296
camera_0002,738,4,745,438,825,483
camera_0002,738,7,535,290,615,335
camera_0002,739,1,-33,237,47,282
camera_0002,739,2,501,251,581,296
camera_0002,739,4,739,438,819,483
camera_0002,739,7,528,290,608,335
camera_0002,740,1,-42,237,38,282
camera_0002,740,2,494,251,574,296
camera_0002,740,4,733,438,813,483
camera_0002,740,7,520,290,600,335
camera_0002,741,1,-52,237,28,282
camera_0002,741,2,487,251,567,296
camera_0002,741,4,727,438,807,483
camera_0002,741,7,513,290,593,335
camera_0002,742,1,-61,237,19,282
camera_0002,742,2,480,251,560,296
camera_0002,742,4,721,438,801,483
camera_0002,742,7,506,290,586,335
camera_0002,743,1,-70,237,10,282
camera_0002,743,2,473,251,553,296
camera_0002,743,4,715,438,795,483
camera_0002,743,7,498,290,578,335
camera_0002,744,1,-80,237,0,282
camera_0002,744,2,466,251,546,296
camera_0002,744,4,709,438,789,483
camera_0002,744,7,491,290,571,335
camera_0002,745,2,459,251,539,296
camera_0002,745,4,703,438,783,483
camera_0002,745,7,484,290,564,335
camera_0002,746,2,452,251,532,296
camera_0002,746,4,697,438,777,483
camera_0002,746,7,476,290,556,335
camera_0002,747,2,445,251,525,296
camera_0002,747,4,691,438,771,483
camera_0002,747,7,469,290,549,335
camera_0002,748,2,438,251,518,296
camera_0002,748,4,685,438,765,483
camera_0002,748,7,462,290,542,335
camera_0002,749,2,432,251,512,296
camera_0002,749,4,679,438,759,483
camera_0002,749,7,454,290,534,335
camera_0002,750,2,425,251,505,296
camera_0002,750,4,673,438,753,483
camera_0002,750,7,447,290,527,335
camera_0002,751,2,418,251,498,296
camera_0002,751,4,667,438,747,483
camera_0002,751,7,440,290,520,335
camera_0002,752,2,411,251,491,296
camera_0002,752,4,661,438,741,483
camera_0002,752,7,432,290,512,335
camera_0002,753,2,404,251,484,296
camera_0002,753,4,655,438,735,483
camera_0002,753,7,425,290,505,335
camera_0002,754,2,397,251,477,296
camera_0002,754,4,649,438,729,483
camera_0002,754,7,418,290,498,335
camera_0002,755,2,390,251,470,296
camera_0002,755,4,643,438,723,483
camera_0002,755,7,410,290,490,335
camera_0002,756,2,383,251,463,296
camera_0002,756,4,637,438,717,483
camera_0002,756,7,403,290,483,335
camera_0002,757,2,376,251,456,296
camera_0002,757,4,631,438,711,483
camera_0002,757,7,396,290,476,335
camera_0002,758,2,369,251,449,296
camera_0002,758,4,625,438,705,483
camera_0002,758,5,1290,394,1370,439
camera_0002,758,7,388,290,468,335
camera_0002,759,2,362,251,442,296
camera_0002,759,4,619,438,699,483
camera_0002,759,5,1274,394,1354,439
camera_0002,759,7,381,290,461,335
camera_0002,760,2,355,251,435,296
camera_0002,760,4,613,438,693,483
camera_0002,760,5,1259,394,1339,439
camera_0002,760,7,374,290,454,335
camera_0002,761,2,348,251,428,296
camera_0002,761,4,607,438,687,483
camera_0002,761,5,1244,394,1324,439
camera_0002,761,7,366,290,446,335
camera_0002,762,2,342,251,422,296
camera_0002,762,4,602,438,682,483
camera_0002,762,5,1229,394,1309,439
camera_0002,762,7,359,290,439,335
camera_0002,763,2,335,251,415,296
camera_0002,763,4,596,438,676,483
camera_0002,763,5,1214,394,1294,439
camera_0002,763,7,352,290,432,335
camera_0002,764,2,328,251,408,296
camera_0002,764,4,590,438,670,483
camera_0002,764,5,1199,394,1279,439
camera_0002,764,7,344,290,424,335
camera_0002,765,2,321,251,401,296
camera_0002,765,4,584,438,664,483
camera_0002,765,5,1184,394,1264,439
camera_0002,765,7,337,290,417,335
camera_0002,766,2,314,251,394,296
camera_0002,766,4,578,438,658,483
camera_0002,766,5,1169,394,1249,439
camera_0002,766,7,330,290,410,335
camera_0002,767,2,307,251,387,296
camera_0002,767,4,572,438,652,483
camera_0002,767,5,1154,394,1234,439
camera_0002,767,7,322,290,402,335
camera_0002,768,2,300,251,380,296
camera_0002,768,4,566,438,646,483
camera_0002,768,5,1139,394,1219,439
camera_0002,768,7,315,290,395,335
camera_0002,769,2,293,251,373,296
camera_0002,769,4,560,438,640,483
camera_0002,769,5,1124,394,1204,439
camera_0002,769,7,308,290,388,335
camera_0002,770,2,286,251,366,296
camera_0002,770,4,554,438,634,483
camera_0002,770,5,1109,394,1189,439
camera_0002,770,7,300,290,380,335
camera_0002,771,2,279,251,359,296
camera_0002,771,4,548,438,628,483
camera_0002,771,5,1094,394,1174,439
camera_0002,771,7,293,290,373,335
camera_0002,772,2,272,251,352,296
camera_0002,772,4,542,438,622,483
camera_0002,772,5,1079,394,1159,439
camera_0002,772,7,286,290,366,335
camera_0002,773,2,265,251,345,296
camera_0002,773,4,536,438,616,483
camera_0002,773,5,1064,394,1144,439
camera_0002,773,7,278,290,358,335
camera_0002,774,2,259,251,339,296
camera_0002,774,4,530,438,610,483
camera_0002,774,5,1049,394,1129,439
camera_0002,774,7,271,290,351,335
camera_0002,775,2,252,251,332,296
camera_0002,775,4,524,438,604,483
camera_0002,775,5,1034,394,1114,439
camera_0002,775,7,264,290,344,335
camera_0002,776,2,245,251,325,296
camera_0002,776,4,518,438,598,483
camera_0002,776,5,1019,394,1099,439
camera_0002,776,7,257,290,337,335
camera_0002,777,2,238,251,318,296
camera_0002,777,4,512,438,592,483
camera_0002,777,5,1003,394,1083,439
camera_0002,777,7,249,290,329,335
camera_0002,778,2,231,251,311,296
camera_0002,778,4,506,438,586,483
camera_0002,778,5,988,394,1068,439
camera_0002,778,7,242,290,322,335
camera_0002,779,2,224,251,304,296
camera_0002,779,4,500,438,580,483
camera_0002,779,5,973,394,1053,439
camera_0002,779,7,235,290,315,335
camera_0002,780,2,217,251,297,296
camera_0002,780,4,494,438,574,483
camera_0002,780,5,958,394,1038,439
camera_0002,780,7,227,290,307,335
camera_0002,781,2,210,251,290,296
camera_0002,781,4,488,438,568,483
camera_0002,781,5,943,394,1023,439
camera_0002,781,7,220,290,300,335
camera_0002,782,2,203,251,283,296
camera_0002,782,4,482,438,562,483
camera_0002,782,5,928,394,1008,439
camera_0002,782,7,213,290,293,335
camera_0002,783,2,196,251,276,296
camera_0002,783,4,476,438,556,483
camera_0002,783,5,913,394,993,439
camera_0002,783,7,205,290,285,335
camera_0002,784,2,189,251,269,296
camera_0002,784,4,470,438,550,483
camera_0002,784,5,898,394,978,439
camera_0002,784,7,198,290,278,335
camera_0002,785,2,182,251,262,296
camera_0002,785,4,464,438,544,483
camera_0002,785,5,883,394,963,439
camera_0002,785,7,191,290,271,335
camera_0002,786,2,176,251,256,296
camera_0002,786,4,458,438,538,483
camera_0002,786,5,868,394,948,439
camera_0002,786,7,183,290,263,335
camera_0002,787,2,169,251,249,296
camera_0002,787,4,452,438,532,483
camera_0002,787,5,853,394,933,439
camera_0002,787,7,176,290,256,335
camera_0002,788,2,162,251,242,296
camera_0002,788,4,446,438,526,483
camera_0002,788,5,838,394,918,439
camera_0002,788,7,169,290,249,335
camera_0002,789,2,155,251,235,296
camera_0002,789,4,440,438,520,483
camera_0002,789,5,823,394,903,439
camera_0002,789,7,161,290,241,335
camera_0002,790,2,148,251,228,296
camera_0002,790,4,434,438,514,483
camera_0002,790,5,808,394,888,439
camera_0002,790,7,154,290,234,335
camera_0002,791,2,141,251,221,296
camera_0002,791,4,428,438,508,483
camera_0002,791,5,793,394,873,439
camera_0002,791,7,147,290,227,335
camera_0002,792,2,134,251,214,296
camera_0002,792,4,422,438,502,483
camera_0002,792,5,778,394,858,439
camera_0002,792,7,139,290,219,335
camera_0002,793,2,127,251,207,296
camera_0002,793,4,416,438,496,483
camera_0002,793,5,763,394,843,439
camera_0002,793,7,132,290,212,335
camera_0002,794,2,120,251,200,296
camera_0002,794,4,410,438,490,483
camera_0002,794,5,748,394,828,439
camera_0002,794,7,125,290,205,335
camera_0002,795,2,113,251,193,296
camera_0002,795,4,404,438,484,483
camera_0002,795,5,732,394,812,439
camera_0002,795,7,117,290,197,335
camera_0002,796,2,106,251,186,296
camera_0002,796,4,398,438,478,483
camera_0002,796,5,717,394,797,439
camera_0002,796,7,110,290,190,335
camera_0002,796,8,1290,229,1370,274
camera_0002,797,2,99,251,179,296
camera_0002,797,4,392,438,472,483
camera_0002,797,5,702,394,782,439
camera_0002,797,7,103,290,183,335
camera_0002,797,8,1276,229,1356,274
camera_0002,798,2,92,251,172,296
camera_0002,798,4,386,438,466,483
camera_0002,798,5,687,394,767,439
camera_0002,798,7,95,290,175,335
camera_0002,798,8,1262,229,1342,274
camera_0002,799,2,86,251,166,296
camera_0002,799,4,380,438,460,483
camera_0002,799,5,672,394,752,439
camera_0002,799,7,88,290,168,335
camera_0002,799,8,1249,229,1329,274
camera_0002,800,2,79,251,159,296
camera_0002,800,4,374,438,454,483
camera_0002,800,5,657,394,737,439
camera_0002,800,7,81,290,161,335
camera_0002,800,8,1235,229,1315,274
camera_0002,801,2,72,251,152,296
camera_0002,801,4,368,438,448,483
camera_0002,801,5,642,394,722,439
camera_0002,801,7,73,290,153,335
camera_0002,801,8,1222,229,1302,274
camera_0002,802,2,65,251,145,296
camera_0002,802,4,362,438,442,483
camera_0002,802,5,627,394,707,439
camera_0002,802,7,66,290,146,335
camera_0002,802,8,1208,229,1288,274
camera_0002,803,2,58,251,138,296
camera_0002,803,4,356,438,436,483
camera_0002,803,5,612,394,692,439
camera_0002,803,7,59,290,139,335
camera_0002,803,8,1195,229,1275,274
camera_0002,804,2,51,251,131,296
camera_0002,804,4,350,438,430,483
camera_0002,804,5,597,394,677,439
camera_0002,804,7,51,290,131,335
camera_0002,804,8,1181,229,1261,274
camera_0002,805,2,44,251,124,296
camera_0002,805,4,344,438,424,483
camera_0002,805,5,582,394,662,439
camera_0002,805,7,44,290,124,335
camera_0002,805,8,1167,229,1247,274
camera_0002,806,2,37,251,117,296
camera_0002,806,4,338,438,418,483
camera_0002,806,5,567,394,647,439
camera_0002,806,7,37,290,117,335
camera_0002,806,8,1154,229,1234,274
camera_0002,807,2,30,251,110,296
camera_0002,807,4,332,438,412,483
camera_0002,807,5,552,394,632,439
camera_0002,807,7,29,290,109,335
camera_0002,807,8,1140,229,1220,274
camera_0002,808,2,23,251,103,296
camera_0002,808,4,326,438,406,483
camera_0002,808,5,537,394,617,439
camera_0002,808,7,22,290,102,335
camera_0002,808,8,1127,229,1207,274
camera_0002,809,2,16,251,96,296
camera_0002,809,4,320,438,400,483
camera_0002,809,5,522,394,602,439
camera_0002,809,7,15,290,95,335
camera_0002,809,8,1113,229,1193,274
camera_0002,810,2,9,251,89,296
camera_0002,810,4,314,438,394,483
camera_0002,810,5,507,394,587,439
camera_0002,810,7,7,290,87,335
camera_0002,810,8,1100,229,1180,274
camera_0002,811,2,3,251,83,296
camera_0002,811,4,308,438,388,483
camera_0002,811,5,492,394,572,439
camera_0002,811,7,0,290,80,335
camera_0002,811,8,1086,229,1166,274
camera_0002,812,2,-3,251,77,296
camera_0002,812,4,302,438,382,483
camera_0002,812,5,477,394,557,439
camera_0002,812,7,-6,290,74,335
camera_0002,812,8,1072,229,1152,274
camera_0002,813,2,-10,251,70,296
camera_0002,813,4,296,438,376,483
camera_0002,813,5,461,394,541,439
camera_0002,813,7,-14,290,66,335
camera_0002,813,8,1059,229,1139,274
camera_0002,814,2,-17,251,63,296
camera_0002,814,4,290,438,370,483
camera_0002,814,5,446,394,526,439
camera_0002,814,7,-21,290,59,335
camera_0002,814,8,1045,229,1125,274
camera_0002,815,2,-24,251,56,296
camera_0002,815,4,284,438,364,483
camera_0002,815,5,431,394,511,439
camera_0002,815,7,-28,290,52,335
camera_0002,815,8,1032,229,1112,274
camera_0002,816,2,-31,251,49,296
camera_0002,816,4,278,438,358,483
camera_0002,816,5,416,394,496,439
camera_0002,816,7,-36,290,44,335
camera_0002,816,8,1018,229,1098,274
camera_0002,817,2,-38,251,42,296
camera_0002,817,4,272,438,352,483
camera_0002,817,5,401,394,481,439
camera_0002,817,7,-43,290,37,335
camera_0002,817,8,1005,229,1085,274
camera_0002,818,2,-45,251,35,296
camera_0002,818,4,266,438,346,483
camera_0002,818,5,386,394,466,439
camera_0002,818,7,-50,290,30,335
camera_0002,818,8,991,229,1071,274
camera_0002,819,2,-52,251,28,296
camera_0002,819,4,261,438,341,483
camera_0002,819,5,371,394,451,439
camera_0002,819,7,-58,290,22,335
camera_0002,819,8,978,229,1058,274
camera_0002,820,2,-59,251,21,296
camera_0002,820,4,255,438,335,483
camera_0002,820,5,356,394,436,439
camera_0002,820,7,-65,290,15,335
camera_0002,820,8,964,229,1044,274
camera_0002,821,2,-66,251,14,296
camera_0002,821,4,249,438,329,483
camera_0002,821,5,341,394,421,439
camera_0002,821,7,-72,290,8,335
camera_0002,821,8,950,229,1030,274
camera_0002,822,2,-73,251,7,296
camera_0002,822,4,243,438,323,483
camera_0002,822,5,326,394,406,439
camera_0002,822,7,-80,290,0,335
camera_0002,822,8,937,229,1017,274
camera_0002,823,2,-80,251,0,296
camera_0002,823,4,237,438,317,483
camera_0002,823,5,311,394,391,439
camera_0002,823,8,923,229,1003,274
camera_0002,824,4,231,438,311,483
camera_0002,824,5,296,394,376,439
camera_0002,824,8,910,229,990,274
camera_0002,825,4,225,438,305,483
camera_0002,825,5,281,394,361,439
camera_0002,825,8,896,229,976,274
camera_0002,826,4,219,438,299,483
camera_0002,826,5,266,394,346,439
camera_0002,826,8,883,229,963,274
camera_0002,827,4,213,438,293,483
camera_0002,827,5,251,394,331,439
camera_0002,827,8,869,229,949,274
camera_0002,828,4,207,438,287,483
camera_0002,828,5,236,394,316,439
camera_0002,828,8,855,229,935,274
camera_0002,829,4,201,438,281,483
camera_0002,829,5,221,394,301,439
camera_0002,829,8,842,229,922,274
camera_0002,830,4,195,438,275,483
camera_0002,830,5,206,394,286,439
camera_0002,830,8,828,229,908,274
camera_0002,831,4,189,438,269,483
camera_0002,831,5,190,394,270,439
camera_0002,831,8,815,229,895,274
camera_0002,832,4,183,438,263,483
camera_0002,832,5,175,394,255,439
camera_0002,832,8,801,229,881,274
camera_0002,833,4,177,438,257,483
camera_0002,833,5,160,394,240,439
camera_0002,833,8,788,229,868,274
camera_0002,834,4,171,438,251,483
camera_0002,834,5,145,394,225,439
camera_0002,834,8,774,229,854,274
camera_0002,835,4,165,438,245,483
camera_0002,835,5,130,394,210,439
camera_0002,835,6,1290,261,1370,306
camera_0002,835,8,760,229,840,274
camera_0002,836,4,159,438,239,483
camera_0002,836,5,115,394,195,439
camera_0002,836,6,1268,261,1348,306
camera_0002,836,8,747,229,827,274
camera_0002,837,4,153,438,233,483
camera_0002,837,5,100,394,180,439
camera_0002,837,6,1247,261,1327,306
camera_0002,837,8,733,229,813,274
camera_0002,838,4,147,438,227,483
camera_0002,838,5,85,394,165,439
camera_0002,838,6,1225,261,1305,306
camera_0002,838,8,720,229,800,274
camera_0002,839,4,141,438,221,483
camera_0002,839,5,70,394,150,439
camera_0002,839,6,1204,261,1284,306
camera_0002,839,8,706,229,786,274
camera_0002,840,4,135,438,215,483
camera_0002,840,5,55,394,135,439
camera_0002,840,6,1182,261,1262,306
camera_0002,840,8,693,229,773,274
camera_0002,841,4,129,438,209,483
camera_0002,841,5,40,394,120,439
camera_0002,841,6,1161,261,1241,306
camera_0002,841,8,679,229,759,274
camera_0002,842,4,123,438,203,483
camera_0002,842,5,25,394,105,439
camera_0002,842,6,1140,261,1220,306
camera_0002,842,8,666,229,746,274
camera_0002,843,4,117,438,197,483
camera_0002,843,5,10,394,90,439
camera_0002,843,6,1118,261,1198,306
camera_0002,843,8,652,229,732,274
camera_0002,844,4,111,438,191,483
camera_0002,844,5,-4,394,76,439
camera_0002,844,6,1097,261,1177,306
camera_0002,844,8,638,229,718,274
camera_0002,845,4,105,438,185,483
camera_0002,845,5,-19,394,61,439
camera_0002,845,6,1075,261,1155,306
camera_0002,845,8,625,229,705,274
camera_0002,846,4,99,438,179,483
camera_0002,846,5,-34,394,46,439
camera_0002,846,6,1054,261,1134,306
camera_0002,846,8,611,229,691,274
camera_0002,847,4,93,438,173,483
camera_0002,847,5,-49,394,31,439
camera_0002,847,6,1033,261,1113,306
camera_0002,847,8,598,229,678,274
camera_0002,848,4,87,438,167,483
camera_0002,848,5,-64,394,16,439
camera_0002,848,6,1011,261,1091,306
camera_0002,848,8,584,229,664,274
camera_0002,849,4,81,438,161,483
camera_0002,849,5,-80,394,0,439
camera_0002,849,6,990,261,1070,306
camera_0002,849,8,571,229,651,274
camera_0002,850,4,75,438,155,483
camera_0002,850,6,968,261,1048,306
camera_0002,850,8,557,229,637,274
camera_0002,851,4,69,438,149,483
camera_0002,851,6,947,261,1027,306
camera_0002,851,8,543,229,623,274
camera_0002,852,4,63,438,143,483
camera_0002,852,6,926,261,1006,306
camera_0002,852,8,530,229,610,274
camera_0002,853,4,57,438,137,483
camera_0002,853,6,904,261,984,306
camera_0002,853,8,516,229,596,274
camera_0002,854,4,51,438,131,483
camera_0002,854,6,883,261,963,306
camera_0002,854,8,503,229,583,274
camera_0002,855,4,45,438,125,483
camera_0002,855,6,861,261,941,306
camera_0002,855,8,489,229,569,274
camera_0002,856,4,39,438,119,483
camera_0002,856,6,840,261,920,306
camera_0002,856,8,476,229,556,274
camera_0002,857,4,33,438,113,483
camera_0002,857,6,819,261,899,306
camera_0002,857,8,462,229,542,274
camera_0002,858,4,27,438,107,483
camera_0002,858,6,797,261,877,306
camera_0002,858,8,449,229,529,274
camera_0002,859,4,21,438,101,483
camera_0002,859,6,776,261,856,306
camera_0002,859,8,435,229,515,274
camera_0002,860,4,15,438,95,483
camera_0002,860,6,754,261,834,306
camera_0002,860,8,421,229,501,274
camera_0002,861,4,9,438,89,483
camera_0002,861,6,733,261,813,306
camera_0002,861,8,408,229,488,274
camera_0002,862,4,3,438,83,483
camera_0002,862,6,712,261,792,306
camera_0002,862,8,394,229,474,274
camera_0002,863,4,-2,438,78,483
camera_0002,863,6,690,261,770,306
camera_0002,863,8,381,229,461,274
camera_0002,864,4,-8,438,72,483
camera_0002,864,6,669,261,749,306
camera_0002,864,8,367,229,447,274
camera_0002,865,4,-14,438,66,483
camera_0002,865,6,647,261,727,306
camera_0002,865,8,354,229,434,274
camera_0002,866,4,-20,438,60,483
camera_0002,866,6,626,261,706,306
camera_0002,866,8,340,229,420,274
camera_0002,867,4,-26,438,54,483
camera_0002,867,6,605,261,685,306
camera_0002,867,8,326,229,406,274
camera_0002,868,4,-32,438,48,483
camera_0002,868,6,583,261,663,306
camera_0002,868,8,313,229,393,274
camera_0002,869,4,-38,438,42,483
camera_0002,869,6,562,261,642,306
camera_0002,869,8,299,229,379,274
camera_0002,870,4,-44,438,36,483
camera_0002,870,6,540,261,620,306
camera_0002,870,8,286,229,366,274
camera_0002,871,4,-50,438,30,483
camera_0002,871,6,519,261,599,306
camera_0002,871,8,272,229,352,274
camera_0002,872,4,-56,438,24,483
camera_0002,872,6,497,261,577,306
camera_0002,872,8,259,229,339,274
camera_0002,873,4,-62,438,18,483
camera_0002,873,6,476,261,556,306
camera_0002,873,8,245,229,325,274
camera_0002,874,4,-68,438,12,483
camera_0002,874,6,455,261,535,306
camera_0002,874,8,231,229,311,274
camera_0002,875,4,-74,438,6,483
camera_0002,875,6,433,261,513,306
camera_0002,875,8,218,229,298,274
camera_0002,876,4,-80,438,0,483
camera_0002,876,6,412,261,492,306
camera_0002,876,8,204,229,284,274
camera_0002,877,6,390,261,470,306
camera_0002,877,8,191,229,271,274
camera_0002,878,6,369,261,449,306
camera_0002,878,8,177,229,257,274
camera_0002,879,6,348,261,428,306
camera_0002,879,8,164,229,244,274
camera_0002,880,6,326,261,406,306
camera_0002,880,8,150,229,230,274
camera_0002,881,6,305,261,385,306
camera_0002,881,8,137,229,217,274
camera_0002,882,6,283,261,363,306
camera_0002,882,8,123,229,203,274
camera_0002,883,6,262,261,342,306
camera_0002,883,8,109,229,189,274
camera_0002,884,6,241,261,321,306
camera_0002,884,8,96,229,176,274
camera_0002,885,6,219,261,299,306
camera_0002,885,8,82,229,162,274
camera_0002,886,6,198,261,278,306
camera_0002,886,8,69,229,149,274
camera_0002,887,6,176,261,256,306
camera_0002,887,8,55,229,135,274
camera_0002,888,6,155,261,235,306
camera_0002,888,8,42,229,122,274
camera_0002,888,9,1290,415,1370,460
camera_0002,889,6,134,261,214,306
camera_0002,889,8,28,229,108,274
camera_0002,889,9,1165,415,1245,460
camera_0002,890,6,112,261,192,306
camera_0002,890,8,14,229,94,274
camera_0002,890,9,1040,415,1120,460
camera_0002,891,6,91,261,171,306
camera_0002,891,8,1,229,81,274
camera_0002,891,9,916,415,996,460
camera_0002,892,6,69,261,149,306
camera_0002,892,8,-12,229,68,274
camera_0002,892,9,791,415,871,460
camera_0002,893,6,48,261,128,306
camera_0002,893,8,-25,229,55,274
camera_0002,893,9,667,415,747,460
camera_0002,894,6,27,261,107,306
camera_0002,894,8,-39,229,41,274
camera_0002,894,9,542,415,622,460
camera_0002,895,6,5,261,85,306
camera_0002,895,8,-52,229,28,274
camera_0002,895,9,418,415,498,460
camera_0002,896,6,-15,261,65,306
camera_0002,896,8,-66,229,14,274
camera_0002,896,9,293,415,373,460
camera_0002,897,6,-37,261,43,306
camera_0002,897,8,-80,229,0,274
camera_0002,897,9,169,415,249,460
camera_0002,898,6,-58,261,22,306
camera_0002,898,9,44,415,124,460
camera_0002,899,6,-80,261,0,306
camera_0002,899,9,-80,415,0,460
